,loss,val_loss
1030,6.639076309511438e-05,6.809998740209267e-05
1031,6.677447527181357e-05,6.752672197762877e-05
1032,6.665046385023743e-05,6.783066055504605e-05
1033,6.725030834786594e-05,6.878699059598148e-05
1034,6.62640159134753e-05,6.996135198278353e-05
1035,6.717522046528757e-05,8.159012213582173e-05
1036,6.657840276602656e-05,6.723698606947437e-05
1037,6.660306098638102e-05,6.75836781738326e-05
1038,6.68673892505467e-05,8.183771569747478e-05
1039,6.669571303064004e-05,7.176241342676803e-05
1040,6.65349216433242e-05,6.770261825295165e-05
1041,6.690841109957546e-05,6.714234768878669e-05
1042,6.679428042843938e-05,6.983207276789472e-05
1043,6.6941007389687e-05,6.728726293658838e-05
1044,6.654119351878762e-05,7.016644667601213e-05
1045,6.661191582679749e-05,6.899662548676133e-05
1046,6.634687451878563e-05,7.196631486294791e-05
1047,6.68909924570471e-05,7.033765723463148e-05
1048,6.718089571222663e-05,6.917391146998852e-05
1049,6.696851050946862e-05,6.865275645395741e-05
1050,6.695820775348693e-05,6.837120599811897e-05
1051,6.682525418000296e-05,7.107322744559497e-05
1052,6.644878158112988e-05,6.901915185153484e-05
1053,6.651518924627453e-05,6.800694245612249e-05
1054,6.68338398099877e-05,6.780224066460505e-05
1055,6.708080036332831e-05,6.740786921000108e-05
1056,6.679912621621042e-05,6.917396967764944e-05
1057,6.650981958955526e-05,6.751580076524988e-05
1058,6.664430111413822e-05,7.984358671819791e-05
1059,6.657635094597936e-05,7.557708886452019e-05
1060,6.64463805151172e-05,6.947700603632256e-05
1061,6.689579458907247e-05,6.730770110152662e-05
1062,6.690411828458309e-05,6.791075429646298e-05
1063,6.644714449066669e-05,6.971076800255105e-05
1064,6.674112955806777e-05,7.616499351570383e-05
1065,6.79371296428144e-05,7.379126327577978e-05
1066,6.660319195361808e-05,6.824760203016922e-05
1067,6.63485043332912e-05,7.112431194400415e-05
1068,6.689209840260446e-05,7.547754648840055e-05
1069,6.726846186211333e-05,7.11553220753558e-05
1070,6.670373113593087e-05,6.871813093312085e-05
1071,6.688023131573573e-05,6.729595770593733e-05
1072,6.693004252156243e-05,6.703624239889905e-05
1073,6.66362393531017e-05,6.91151071805507e-05
1074,6.63245446048677e-05,6.738615047652274e-05
1075,6.672814924968407e-05,6.835228123236448e-05
1076,6.590018165297806e-05,7.23175035091117e-05
1077,6.697985372738913e-05,6.713141920045018e-05
1078,6.673073949059471e-05,7.348407962126657e-05
1079,6.684083928121254e-05,7.709096098551527e-05
1080,6.702073005726561e-05,7.168629963416606e-05
1081,6.741734250681475e-05,7.682384602958336e-05
1082,6.818196561653167e-05,6.879978900542483e-05
1083,6.83684556861408e-05,7.131993334041908e-05
1084,6.775422662030905e-05,6.813130312366411e-05
1085,6.727104482706636e-05,6.888752250233665e-05
1086,6.6795211751014e-05,6.85043414705433e-05
1087,6.679238867945969e-05,7.016539166215807e-05
1088,6.68351785861887e-05,6.808109901612625e-05
1089,6.627064431086183e-05,8.207500650314614e-05
1090,6.717828364344314e-05,6.75407427479513e-05
1091,6.625537207582965e-05,6.770810432499275e-05
1092,6.680659134872258e-05,6.944357301108539e-05
1093,6.676526390947402e-05,7.486365939257666e-05
1094,6.655861943727359e-05,7.169423042796552e-05
1095,6.624773959629238e-05,7.398706657113507e-05
1096,6.706825661240146e-05,6.870865763630718e-05
1097,6.62225647829473e-05,6.759842653991655e-05
1098,6.662518717348576e-05,6.858928099973127e-05
1099,6.68912471155636e-05,7.124630792532116e-05
1100,6.68583670631051e-05,7.704206655034795e-05
1101,6.690488226013258e-05,6.755471258657053e-05
1102,6.704661791445687e-05,7.291460497071967e-05
1103,6.607371324207634e-05,6.941732135601342e-05
1104,6.654822209384292e-05,8.204245386878029e-05
1105,6.673450843663886e-05,6.783670687582344e-05
1106,6.66067426209338e-05,6.784532160963863e-05
1107,6.69460350763984e-05,7.504600216634572e-05
1108,6.649089482380077e-05,6.802933057770133e-05
1109,6.648274575127289e-05,6.704167026327923e-05
1110,6.66366977384314e-05,6.870495417388156e-05
1111,6.650850991718471e-05,6.817062239861116e-05
1112,6.651464354945347e-05,6.934139673830941e-05
1113,6.689855217700824e-05,6.87478604959324e-05
1114,6.737374496879056e-05,6.759961252100766e-05
1115,6.605725502595305e-05,7.651509076822549e-05
1116,6.644786481047049e-05,8.438273653155193e-05
1117,6.685435801045969e-05,6.969532114453614e-05
1118,6.725782441208139e-05,6.842845323262736e-05
1119,6.805779412388802e-05,7.410608668578789e-05
1120,6.74250113661401e-05,6.804437725804746e-05
1121,6.646747351624072e-05,7.185207505244762e-05
1122,6.69689616188407e-05,6.72396199661307e-05
1123,6.60821096971631e-05,6.759689131285995e-05
1124,6.71393281663768e-05,7.442439527949318e-05
1125,6.669594586128369e-05,7.113019091775641e-05
1126,6.64283725200221e-05,7.467951945727691e-05
1127,6.699236109852791e-05,6.821165152359754e-05
1128,6.649958231719211e-05,7.13828339939937e-05
1129,6.640430365223438e-05,7.281723810592666e-05
1130,6.677271449007094e-05,6.787982420064509e-05
1131,6.655223842244595e-05,6.815139204263687e-05
1132,6.684711115667596e-05,6.804177246522158e-05
1133,6.642540392931551e-05,6.800400296924636e-05
1134,6.653424497926608e-05,6.897043203935027e-05
1135,6.685578409815207e-05,7.031599670881405e-05
1136,6.606855458812788e-05,6.692534952890128e-05
1137,6.682913226541132e-05,6.865855539217591e-05
1138,6.66400374029763e-05,7.066406396916136e-05
1139,6.682231469312683e-05,6.767686863895506e-05
1140,6.638131890213117e-05,6.806160672567785e-05
1141,6.705755367875099e-05,6.743193080183119e-05
1142,6.676441989839077e-05,8.271855040220544e-05
1143,6.614994345000014e-05,6.800791743444279e-05
1144,6.746418512193486e-05,7.347592327278107e-05
1145,6.63540413370356e-05,6.851200305391103e-05
1146,6.722257967339829e-05,6.731376197421923e-05
1147,6.666396075161174e-05,7.511771400459111e-05
1148,6.654213939327747e-05,7.487528637284413e-05
1149,6.687191489618272e-05,6.959463644307107e-05
1150,6.656909681623802e-05,7.194056524895132e-05
1151,6.681242666672915e-05,7.306582847377285e-05
1152,6.75966584822163e-05,7.893399015301839e-05
1153,6.682443199679255e-05,6.727467552991584e-05
1154,6.678346107946709e-05,6.991302507231012e-05
1155,6.686358392471448e-05,7.093122258083895e-05
1156,6.609500997001305e-05,6.739296804880723e-05
1157,6.68777574901469e-05,7.072869630064815e-05
1158,6.708729051752016e-05,7.058151095407084e-05
1159,6.627299444517121e-05,7.347919017774984e-05
1160,6.63737955619581e-05,6.841475260443985e-05
1161,6.681395461782813e-05,6.853605736978352e-05
1162,6.61585945636034e-05,6.86479324940592e-05
1163,6.646573456237093e-05,6.801745621487498e-05
1164,6.68005013721995e-05,6.745313294231892e-05
1165,6.695233605569229e-05,7.218775135697797e-05
1166,6.678386853309348e-05,6.807027239119634e-05
1167,6.60043369862251e-05,7.020596967777237e-05
1168,6.646906695095822e-05,7.628836465300992e-05
1169,6.62979728076607e-05,6.924390618223697e-05
1170,6.709433364449069e-05,6.769319588784128e-05
1171,6.647642294410616e-05,6.925563502591103e-05
1172,6.601706991204992e-05,7.013895083218813e-05
1173,6.686411506962031e-05,7.222704152809456e-05
1174,6.689248402835801e-05,6.854800449218601e-05
1175,6.708870205329731e-05,6.933414988452569e-05
1176,6.671713344985619e-05,6.795824447181076e-05
1177,6.707870488753542e-05,6.867577758384869e-05
1178,6.621568172704428e-05,7.643942080903798e-05
1179,6.652710726484656e-05,7.261804421432316e-05
1180,6.634212331846356e-05,6.760693213436753e-05
1181,6.719407974742353e-05,6.81511010043323e-05
1182,6.706718704663217e-05,6.935820420039818e-05
1183,6.706893327645957e-05,7.301691948669031e-05
1184,6.724427657900378e-05,6.761708209523931e-05
1185,6.610651325900108e-05,7.130519225029275e-05
1186,6.672176095889881e-05,7.091098086675629e-05
1187,6.611830031033605e-05,7.214496872620657e-05
1188,6.596357707167044e-05,8.049295138334855e-05
1189,6.707418651785702e-05,6.806892633903772e-05
1190,6.657440826529637e-05,6.770955224055797e-05
1191,6.652778392890468e-05,6.97187424520962e-05
1192,6.610535638174042e-05,6.7512271925807e-05
1193,6.667130946880206e-05,6.700804078718647e-05
1194,6.633433076785877e-05,6.766335718566552e-05
1195,6.64085746393539e-05,6.721256795572117e-05
1196,6.606346869375557e-05,7.197228842414916e-05
1197,6.67525819153525e-05,6.79137883707881e-05
1198,6.715993367834017e-05,6.957934238016605e-05
1199,6.662851956207305e-05,7.038922922220081e-05
1200,6.636769830947742e-05,6.893132376717404e-05
1201,6.613411824218929e-05,6.860733265057206e-05
1202,6.625166133744642e-05,6.89177613821812e-05
1203,6.654675235040486e-05,6.964323983993381e-05
1204,6.626824324484915e-05,7.433471182594076e-05
1205,6.66319319861941e-05,6.76379058859311e-05
1206,6.686639244435355e-05,6.953453703317791e-05
1207,6.607106479350477e-05,6.877926352899522e-05
1208,6.674136238871142e-05,7.219277904368937e-05
1209,6.67316562612541e-05,6.777184898965061e-05
1210,6.635217869188637e-05,6.715922791045159e-05
1211,6.636545003857464e-05,7.155691855587065e-05
1212,6.666965055046603e-05,6.801920244470239e-05
1213,6.65621628286317e-05,6.84766418999061e-05
1214,6.662677333224565e-05,7.408345118165016e-05
1215,6.668134301435202e-05,6.747848237864673e-05
1216,6.686199776595458e-05,6.819494592491537e-05
1217,6.639269122388214e-05,6.780437252018601e-05
1218,6.646315159741789e-05,6.77079806337133e-05
1219,6.632720760535449e-05,7.208940951386467e-05
1220,6.652692536590621e-05,6.836555985501036e-05
1221,6.65269690216519e-05,6.934661359991878e-05
1222,6.614475569222122e-05,6.807782483519986e-05
1223,6.632165604969487e-05,6.728765583829954e-05
1224,6.681195372948423e-05,6.956735160201788e-05
1225,6.632115400861949e-05,7.145310519263148e-05
1226,6.657993071712554e-05,7.067137630656362e-05
1227,6.634564488194883e-05,6.73532995278947e-05
1228,6.643895176239312e-05,6.763383862562478e-05
1229,6.613261211896315e-05,7.534792530350387e-05
1230,6.673661118838936e-05,6.959647726034746e-05
1231,6.680250953650102e-05,7.244804874062538e-05
1232,6.642101652687415e-05,6.791047053411603e-05
1233,6.661852967226878e-05,6.767721060896292e-05
1234,6.682974344585091e-05,6.728361768182367e-05
1235,6.62522143102251e-05,6.767600279999897e-05
1236,6.651383591815829e-05,8.999380224850029e-05
1237,6.642090738750994e-05,6.749748717993498e-05
1238,6.664521060883999e-05,6.706103886244819e-05
1239,6.631944415858015e-05,7.123836257960647e-05
1240,6.663255044259131e-05,6.777309317840263e-05
1241,6.582299101864919e-05,7.632705091964453e-05
1242,6.671838491456583e-05,6.833318911958486e-05
1243,6.617518374696374e-05,7.449059194186702e-05
1244,6.629136623814702e-05,6.871788355056196e-05
1245,6.643909000558779e-05,6.724646664224565e-05
1246,6.704412226099521e-05,6.785857112845406e-05
1247,6.639980711042881e-05,6.849997589597479e-05
1248,6.637201295234263e-05,6.984803621890023e-05
1249,6.636928446823731e-05,6.986693188082427e-05
1250,6.658852362306789e-05,7.324737089220434e-05
1251,6.660940562142059e-05,7.402989285765216e-05
1252,6.614415178773925e-05,6.939590093679726e-05
1253,6.5778054704424e-05,6.742856930941343e-05
1254,6.659368227701634e-05,6.714145274600014e-05
1255,6.619913619942963e-05,6.87772044329904e-05
1256,6.648810813203454e-05,6.81989113218151e-05
1257,6.646781548624858e-05,6.907806528033689e-05
1258,6.611625576624647e-05,6.764964200556278e-05
1259,6.625196692766622e-05,6.816344830440357e-05
1260,6.636731995968148e-05,6.734512862749398e-05
1261,6.659868085989729e-05,7.369922241196036e-05
1262,6.661489169346169e-05,6.925657362444326e-05
1263,6.644331006100401e-05,6.762991688447073e-05
1264,6.627960101468489e-05,6.757884693797678e-05
1265,6.618626503041014e-05,7.047429971862584e-05
1266,6.706514250254259e-05,6.760723772458732e-05
1267,6.629627023357898e-05,6.969662354094908e-05
1268,6.640297215199098e-05,6.909015064593405e-05
1269,6.679730722680688e-05,6.752610352123156e-05
1270,6.693916657241061e-05,6.770832987967879e-05
1271,6.633591692661867e-05,6.707147258566692e-05
1272,6.66800988256e-05,6.823941657785326e-05
1273,6.588498217752203e-05,6.767026934539899e-05
1274,6.62847887724638e-05,6.870354991406202e-05
1275,6.695358024444431e-05,6.931160169187933e-05
1276,6.604718510061502e-05,6.822387513238937e-05
1277,6.631210271734744e-05,6.876118277432397e-05
1278,6.702305836370215e-05,6.745022255927324e-05
1279,6.612816650886089e-05,6.8976754846517e-05
1280,6.637315527768806e-05,6.87336505507119e-05
1281,6.618107727263123e-05,7.293896487681195e-05
1282,6.62169186398387e-05,7.283072773134336e-05
1283,6.688287248834968e-05,7.067775732139125e-05
1284,6.60993973724544e-05,6.729812594130635e-05
1285,6.623310036957264e-05,7.232632196974009e-05
1286,6.632738950429484e-05,6.923466571606696e-05
1287,6.656556070083752e-05,6.791219493607059e-05
1288,6.688287976430729e-05,7.283112063305452e-05
1289,6.730200402671471e-05,6.851586658740416e-05
1290,6.64444305584766e-05,6.95370981702581e-05
1291,6.818139081588015e-05,6.896708509884775e-05
1292,6.728100561304018e-05,7.504758832510561e-05
1293,6.664563261438161e-05,6.7365042923484e-05
1294,6.638238846790045e-05,6.818845577072352e-05
1295,6.677027704427019e-05,7.860639016143978e-05
1296,6.603018846362829e-05,6.830341590102762e-05
1297,6.730324821546674e-05,6.8281042331364e-05
1298,6.759679672541097e-05,6.825806485721841e-05
1299,6.760618998669088e-05,6.780494732083753e-05
1300,6.592257705051452e-05,7.078378257574514e-05
1301,6.68557986500673e-05,6.73205140628852e-05
1302,6.66409614495933e-05,6.746936560375616e-05
1303,6.590958219021559e-05,6.787823076592758e-05
1304,6.641635263804346e-05,6.815847154939547e-05
1305,6.611829303437844e-05,7.521278894273564e-05
1306,6.657069752691314e-05,6.758230301784351e-05
1307,6.649565330008045e-05,6.81177552905865e-05
1308,6.64261169731617e-05,6.762929115211591e-05
1309,6.640403444180265e-05,6.922370084794238e-05
1310,6.66039704810828e-05,7.041167555144057e-05
1311,6.667001434834674e-05,6.95434064255096e-05
1312,6.657388439634815e-05,7.099340291460976e-05
1313,6.60841615172103e-05,7.330793596338481e-05
1314,6.642568041570485e-05,6.968311936361715e-05
1315,6.619706255150959e-05,6.9593166699633e-05
1316,6.648518319707364e-05,7.237470708787441e-05
1317,6.636241596424952e-05,7.042167999316007e-05
1318,6.645665416726843e-05,6.86141720507294e-05
1319,6.656457844655961e-05,6.835620297351852e-05
1320,6.617813050979748e-05,6.885129550937563e-05
1321,6.619576015509665e-05,6.955840945011005e-05
1322,6.698330980725586e-05,6.769711762899533e-05
1323,6.610772834392264e-05,7.488059054594487e-05
1324,6.632830627495423e-05,7.276174437720329e-05
1325,6.640324863838032e-05,6.806181045249104e-05
1326,6.67056447127834e-05,6.867093907203525e-05
1327,6.64036488160491e-05,6.90757660777308e-05
1328,6.613122968701646e-05,7.108056161087006e-05
1329,6.61478188703768e-05,6.784649303881451e-05
1330,6.658440543105826e-05,6.774487701477483e-05
1331,6.622553337365389e-05,7.805156928952783e-05
1332,6.634956662310287e-05,6.888591451570392e-05
1333,6.67698695906438e-05,7.02103425282985e-05
1334,6.645317625952885e-05,6.769917672500014e-05
1335,6.641519576078281e-05,6.81761302985251e-05
1336,6.621912325499579e-05,6.955490243854001e-05
1337,6.626715912716463e-05,6.850485078757629e-05
1338,6.655792094534263e-05,6.816245877416804e-05
1339,6.699110235786065e-05,6.963332270970568e-05
1340,6.76593990647234e-05,6.823577859904617e-05
1341,6.721213139826432e-05,7.737934356555343e-05
1342,6.788018072256818e-05,7.546736014774069e-05
1343,6.65101470076479e-05,7.292631198652089e-05
1344,6.657830817857757e-05,7.534096948802471e-05
1345,6.668320565950125e-05,6.786357698729262e-05
1346,6.606186798308045e-05,6.764930003555492e-05
1347,6.636243051616475e-05,6.88831860315986e-05
1348,6.74121911288239e-05,6.981156184338033e-05
1349,6.72687529004179e-05,7.737630949122831e-05
1350,6.783600110793486e-05,6.769090396119282e-05
1351,6.639161438215524e-05,7.2813309088815e-05
1352,6.644272798439488e-05,8.532837819075212e-05
1353,6.643843516940251e-05,7.167429430410266e-05
1354,6.648222915828228e-05,6.901333836140111e-05
1355,6.635918543906882e-05,6.789519102312624e-05
1356,6.654360913671553e-05,6.870365905342624e-05
1357,6.626848335145041e-05,6.90358501742594e-05
1358,6.645287066930905e-05,6.874443351989612e-05
1359,6.625387322856113e-05,6.861959263915196e-05
1360,6.603556539630517e-05,7.005754741840065e-05
1361,6.683202082058415e-05,6.736390059813857e-05
1362,6.617774488404393e-05,7.164297858253121e-05
1363,6.604600639548153e-05,7.48855309211649e-05
1364,6.632129952777177e-05,6.78350988891907e-05
1365,6.621694046771154e-05,6.750616012141109e-05
1366,6.615647725993767e-05,6.756777293048799e-05
1367,6.638921331614256e-05,6.822019349783659e-05
1368,6.653996388195083e-05,6.816808308940381e-05
1369,6.644819950452074e-05,6.952794501557946e-05
1370,6.627853872487321e-05,6.975237192818895e-05
1371,6.627561378991231e-05,6.896282866364345e-05
1372,6.668766582151875e-05,6.736610521329567e-05
1373,6.612461584154516e-05,6.986608786974102e-05
1374,6.653292803093791e-05,6.828787445556372e-05
1375,6.635752652073279e-05,7.128498691599816e-05
1376,6.618362385779619e-05,7.063942030072212e-05
1377,6.610734271816909e-05,7.159620145102963e-05
1378,6.651355215581134e-05,6.943932385183871e-05
1379,6.670483708148822e-05,6.86162238707766e-05
1380,6.606632814509794e-05,7.273379742400721e-05
1381,6.646911788266152e-05,7.020873454166576e-05
1382,6.705440318910405e-05,6.804933946114033e-05
1383,6.630374991800636e-05,6.734786438755691e-05
1384,6.569847028004006e-05,6.87508363625966e-05
1385,6.762049451936036e-05,6.980468606343493e-05
1386,6.676881457678974e-05,6.925689376657829e-05
1387,6.571990525117144e-05,6.846755422884598e-05
1388,6.60462465020828e-05,7.164453563746065e-05
1389,6.69507498969324e-05,6.751975161023438e-05
1390,6.644998211413622e-05,6.995782314334065e-05
1391,6.662987289018929e-05,6.710583693347871e-05
1392,6.61473095533438e-05,7.195632497314364e-05
1393,6.652229785686359e-05,7.048965926514938e-05
1394,6.630046118516475e-05,7.093603926477954e-05
1395,6.628720439039171e-05,6.768220919184387e-05
1396,6.660836515948176e-05,7.10705789970234e-05
1397,6.63986211293377e-05,6.89440785208717e-05
1398,6.647103873547167e-05,6.919304723851383e-05
1399,6.663150270469487e-05,6.877887790324166e-05
1400,6.615005986532196e-05,6.73506801831536e-05
1401,6.598117033718154e-05,7.404122152365744e-05
1402,6.651647709077224e-05,7.604412530781701e-05
1403,6.604017107747495e-05,6.774090434191748e-05
1404,6.575382576556876e-05,7.303890743060037e-05
1405,6.647239933954552e-05,6.86889179632999e-05
1406,6.658538768533617e-05,6.732818292221054e-05
1407,6.630209827562794e-05,6.818404654040933e-05
1408,6.613752339035273e-05,7.03971745679155e-05
1409,6.592080899281427e-05,7.570542220491916e-05
1410,6.663647218374535e-05,6.758071685908362e-05
1411,6.635549652855843e-05,7.266302418429404e-05
1412,6.607804971281439e-05,7.208165334304795e-05
1413,6.60951336612925e-05,6.728000880684704e-05
1414,6.638208287768066e-05,6.865891191409901e-05
1415,6.6520253312774e-05,6.728052539983764e-05
1416,6.600535562029108e-05,6.864422903163359e-05
1417,6.662319356109947e-05,6.790411862311885e-05
1418,6.628694973187521e-05,7.383055344689637e-05
1419,6.623780791414902e-05,6.945806671865284e-05
1420,6.608500552829355e-05,6.995577859925106e-05
1421,6.612306606257334e-05,6.773092172807083e-05
1422,6.625718378927559e-05,6.911681703059003e-05
1423,6.653667514910921e-05,6.832303188275546e-05
1424,6.636669422732666e-05,6.74463008181192e-05
1425,6.627439870499074e-05,7.176530925789848e-05
1426,6.629049312323332e-05,7.305336475837976e-05
1427,6.632030272157863e-05,6.805346492910758e-05
1428,6.636002945015207e-05,6.790997576899827e-05
1429,6.665138062089682e-05,6.817850953666493e-05
1430,6.743137782905251e-05,7.001678022788838e-05
1431,6.73602189635858e-05,6.82995087117888e-05
1432,6.749432941433042e-05,6.882016168674454e-05
1433,6.768363527953625e-05,6.910374213475734e-05
1434,6.709597073495388e-05,6.811631465097889e-05
1435,6.610906712012365e-05,7.402178016491234e-05
1436,6.661420775344595e-05,6.751695764251053e-05
1437,6.635998579440638e-05,7.081106014084071e-05
1438,6.660832150373608e-05,7.583997648907825e-05
1439,6.652467709500343e-05,6.808342004660517e-05
1440,6.658444908680394e-05,6.795849185436964e-05
1441,6.624435627600178e-05,6.773148197680712e-05
1442,6.624746310990304e-05,6.79271252010949e-05
1443,6.674051837762818e-05,6.714579649269581e-05
1444,6.610487616853788e-05,6.693188333883882e-05
1445,6.658171332674101e-05,7.049055420793593e-05
1446,6.656988261966035e-05,6.929571100044996e-05
1447,6.611705612158403e-05,7.146841380745173e-05
1448,6.640166975557804e-05,6.756318907719105e-05
1449,6.594913429580629e-05,6.830334314145148e-05
1450,6.665268301730976e-05,7.003411883488297e-05
1451,6.60970326862298e-05,6.966600631130859e-05
1452,6.602072971872985e-05,7.07931540091522e-05
1453,6.682442472083494e-05,6.755952927051112e-05
1454,6.627052061958238e-05,6.744625716237351e-05
1455,6.676637713098899e-05,6.826633034506813e-05
1456,6.651083094766364e-05,6.795617809984833e-05
1457,6.612569268327206e-05,6.762278644600883e-05
1458,6.625410605920479e-05,6.795417721150443e-05
1459,6.631749420193955e-05,6.792011117795482e-05
1460,6.613527511944994e-05,6.810655759181827e-05
1461,6.663046951871365e-05,6.714730989187956e-05
1462,6.638951163040474e-05,6.69928194838576e-05
1463,6.640618812525645e-05,6.907205533934757e-05
1464,6.617303006350994e-05,7.128502329578623e-05
1465,6.673402822343633e-05,6.765916623407975e-05
1466,6.631375435972586e-05,7.024909427855164e-05
1467,6.6273809352424e-05,6.807947647757828e-05
1468,6.619028863497078e-05,6.935814599273726e-05
1469,6.61275553284213e-05,6.686038977932185e-05
1470,6.644278619205579e-05,6.759149982826784e-05
1471,6.619476334890351e-05,6.813074287492782e-05
1472,6.668785499641672e-05,6.883854803163558e-05
1473,6.598499021492898e-05,6.911532545927912e-05
1474,6.612946162931621e-05,6.70259032631293e-05
1475,6.659817154286429e-05,7.276172254933044e-05
1476,6.634262535953894e-05,6.74731854815036e-05
1477,6.599324115086347e-05,6.766757724108174e-05
1478,6.626141112064943e-05,6.77203424856998e-05
1479,6.633212615270168e-05,6.959421443752944e-05
1480,6.680907245026901e-05,6.703429971821606e-05
1481,6.627607217524201e-05,7.391597318928689e-05
1482,6.64374019834213e-05,7.74075961089693e-05
1483,6.658030179096386e-05,6.716654024785385e-05
1484,6.618224870180711e-05,6.748417217750102e-05
1485,6.602179200854152e-05,6.910008960403502e-05
1486,6.651614239672199e-05,6.718873919453472e-05
1487,6.629029667237774e-05,7.32827465981245e-05
1488,6.638644117629156e-05,6.960266910027713e-05
1489,6.612290599150583e-05,6.72929163556546e-05
1490,6.676190241705626e-05,6.671062874374911e-05
1491,6.621668580919504e-05,6.722279795212671e-05
1492,6.621899956371635e-05,6.769494211766869e-05
1493,6.595382001250982e-05,6.800256232963875e-05
1494,6.641988875344396e-05,6.932330870768055e-05
1495,6.655193283222616e-05,7.0006019086577e-05
1496,6.57338896417059e-05,7.044820813462138e-05
1497,6.633817974943668e-05,6.703393592033535e-05
1498,6.636227044509724e-05,6.857594416942447e-05
1499,6.63907194393687e-05,6.762521661585197e-05
1500,6.677077180938795e-05,6.7096647399012e-05
1501,6.660369399469346e-05,6.706052954541519e-05
1502,6.610636046389118e-05,7.332406676141545e-05
1503,6.640678475378081e-05,6.774403300369158e-05
1504,6.632375880144536e-05,6.741155812051147e-05
1505,6.594565638806671e-05,6.766089063603431e-05
1506,6.689535803161561e-05,6.741466495441273e-05
1507,6.640690844506025e-05,6.97835857863538e-05
1508,6.608466355828568e-05,6.855920946691185e-05
1509,6.62015299894847e-05,7.047618419164792e-05
1510,6.684863183181733e-05,7.495181489503011e-05
1511,6.643671076744795e-05,6.765997386537492e-05
1512,6.63475293549709e-05,6.968938396312296e-05
1513,6.641619984293357e-05,6.766535807400942e-05
1514,6.62739621475339e-05,6.763988494640216e-05
1515,6.630366260651499e-05,7.384306081803516e-05
1516,6.616841710638255e-05,6.870154174976051e-05
1517,6.609542469959706e-05,7.276691030710936e-05
1518,6.669008871540427e-05,6.940025923540816e-05
1519,6.636443868046626e-05,6.841996946604922e-05
1520,6.680083606624976e-05,6.722437683492899e-05
1521,6.59542711218819e-05,6.760229734936729e-05
1522,6.629359268117696e-05,7.503774395445362e-05
1523,6.662343366770074e-05,6.815593951614574e-05
1524,6.634955207118765e-05,6.710378511343151e-05
1525,6.605431553907692e-05,6.756750372005627e-05
1526,6.654550088569522e-05,6.70552981318906e-05
1527,6.60918012727052e-05,6.780885451007634e-05
1528,6.63511164020747e-05,6.775410292902961e-05
1529,6.640494393650442e-05,7.019654003670439e-05
1530,6.658297206740826e-05,6.72331007081084e-05
1531,6.657782068941742e-05,6.775509973522276e-05
1532,6.690338341286406e-05,6.763768033124506e-05
1533,6.632246368099004e-05,7.216483209049329e-05
1534,6.617694452870637e-05,6.794374348828569e-05
1535,6.584303628187627e-05,7.034649752313271e-05
1536,6.654637400060892e-05,6.861170550109819e-05
1537,6.621265492867678e-05,7.292322698049247e-05
1538,6.628588744206354e-05,6.785961159039289e-05
1539,6.660046346951276e-05,6.840001879027113e-05
1540,6.6403292294126e-05,6.823033618275076e-05
1541,6.613319419557229e-05,6.781632691854611e-05
1542,6.63442478980869e-05,6.813454092480242e-05
1543,6.711629976052791e-05,6.736195791745558e-05
1544,6.5793858084362e-05,7.406697113765404e-05
1545,6.643721280852333e-05,6.841071444796398e-05
1546,6.624938396271318e-05,7.00009404681623e-05
1547,6.688747816951945e-05,6.824618321843445e-05
1548,6.647815462201834e-05,6.68894499540329e-05
1549,6.67604836053215e-05,6.753861089237034e-05
1550,6.652407319052145e-05,6.890344229759648e-05
1551,6.654746539425105e-05,6.772720371372998e-05
1552,6.637143815169111e-05,6.702150858473033e-05
1553,6.608421972487122e-05,6.778350507374853e-05
1554,6.584486982319504e-05,6.84033366269432e-05
1555,6.645459507126361e-05,6.745336577296257e-05
1556,6.610825948882848e-05,6.769571336917579e-05
1557,6.607815157622099e-05,6.936573481652886e-05
1558,6.642747030127794e-05,6.838243280071765e-05
1559,6.629610288655385e-05,6.767978629795834e-05
1560,6.600012420676649e-05,6.785508594475687e-05
1561,6.60425575915724e-05,6.772286724299192e-05
1562,6.621043576160446e-05,6.881570880068466e-05
1563,6.621664215344936e-05,6.701599340885878e-05
1564,6.616768223466352e-05,6.825624586781487e-05
1565,6.60575315123424e-05,6.909252988407388e-05
1566,6.6155924287159e-05,6.775945075787604e-05
1567,6.614683661609888e-05,6.896089325891808e-05
1568,6.621226202696562e-05,6.818279507569969e-05
1569,6.65154293528758e-05,6.737859803251922e-05
1570,6.630921416217461e-05,7.010997796896845e-05
1571,6.613677396671847e-05,6.937408761586994e-05
1572,6.63013561279513e-05,7.3005779995583e-05
1573,6.654663593508303e-05,6.92423855070956e-05
1574,6.622198270633817e-05,7.5188756454736e-05
1575,6.607243267353624e-05,6.800495611969382e-05
1576,6.649519491475075e-05,6.746037979610264e-05
1577,6.606279202969745e-05,6.870244396850467e-05
1578,6.664857937721536e-05,6.732804467901587e-05
1579,6.588412361452356e-05,7.125520642148331e-05
1580,6.629133713431656e-05,6.726475839968771e-05
1581,6.60494843032211e-05,6.738734373357147e-05
1582,6.614759331569076e-05,7.317642302950844e-05
1583,6.644695531576872e-05,6.787016900489107e-05
1584,6.626450340263546e-05,6.90903325448744e-05
1585,6.601223140023649e-05,6.791441410314292e-05
1586,6.612604192923754e-05,6.847663462394848e-05
1587,6.644261884503067e-05,6.788392056478187e-05
1588,6.609148113057017e-05,6.73492977512069e-05
